DIFFICULTY_TAG,CLASS_NAME,LENGTH,INSTRUCTOR,CLASS_TYPE,TIME,RATING,RATING_COUNT,DIFFICULTY_RATING,LONG_DESCRIPTION,WHETHER_TAKEN,EQUIPMENT
BEGINNER,20 min Bodyweight Strength,20,JESS SIMS,STRENGTH,Thu 11/19/20 @ 3:00 AM,99.5,13510,5.7,"No equipment, no problem. Join us for a high-energy bodyweight training session. This class will work your full body and will include a mix of upper- and lower-body strength training. Meet us on the mat.",FALSE,['Workout Mat']
INTERMEDIATE,20 min Arms & Shoulders Strength,20,JESS SIMS,STRENGTH,Fri 11/13/20 @ 10:05 PM,99.5,24138,7,Grab your weights and join us for an arm and shoulder workout to tone and strengthen your upper body.,FALSE,"['Light Weights', 'Medium Weights', 'Workout Mat']"
INTERMEDIATE,20 min Glutes & Legs Strength,20,JESS SIMS,STRENGTH,Fri 11/13/20 @ 9:30 PM,99.1,20141,7.4,Join us for a glutes and legs workout to tone and strengthen the biggest muscles in your body.,FALSE,"['Heavy Weights', 'Medium Weights', 'Workout Mat']"
NO_DIFFICULTY_TAG,10 min Full Body Strength Warm Up,10,JESS SIMS,STRENGTH,Thu 11/12/20 @ 11:00 PM,99.7,15551,4.6,"The next 10 minutes will fly by. Our strength warm ups are designed to elevate your heart rate, increase blood flow and get your body ready for your workout through mobility training and breathing exercises.",FALSE,['Workout Mat']
INTERMEDIATE,45 min Full Body Strength,45,JESS SIMS,STRENGTH,Fri 11/6/20 @ 9:30 PM,99.7,19109,8.2,This full-body class is designed to strengthen your muscles through a series of dynamic movements.,TRUE,"['Heavy Weights', 'Medium Weights', 'Workout Mat']"
INTERMEDIATE,10 min Arms & Shoulders Strength,10,JESS SIMS,STRENGTH,Wed 11/4/20 @ 11:00 PM,99.1,26755,7,Grab your weights and join us for an arm and shoulder workout to tone and strengthen your upper body.,FALSE,"['Light Weights', 'Medium Weights', 'Workout Mat']"
INTERMEDIATE,30 min Bodyweight Strength,30,JESS SIMS,STRENGTH,Fri 10/30/20 @ 8:30 PM,99.5,32964,7.5,"No equipment, no problem. Join us for a high-energy bodyweight training session. This class will work your full body and will include a mix of upper- and lower-body strength training. Meet us on the mat.",FALSE,['Workout Mat']
INTERMEDIATE,45 min Full Body Strength,45,JESS SIMS,STRENGTH,Fri 10/23/20 @ 8:30 PM,99.7,17215,7.7,This full-body class is designed to strengthen your muscles through a series of dynamic movements.,TRUE,"['Heavy Weights', 'Light Weights', 'Medium Weights', 'Workout Mat']"
INTERMEDIATE,10 min Core Strength,10,JESS SIMS,STRENGTH,Sun 10/18/20 @ 7:15 PM,99.3,60943,7.6,"Join us on the floor for a core workout to align, strengthen and tone your lower back and abdominal muscles.",FALSE,['Workout Mat']
INTERMEDIATE,30 min Full Body Strength,30,JESS SIMS,STRENGTH,Fri 10/16/20 @ 8:30 PM,99.6,32679,7.6,This full-body class is designed to strengthen your muscles through a series of dynamic movements.,TRUE,"['Heavy Weights', 'Medium Weights', 'Workout Mat']"
INTERMEDIATE,15 min Core Strength,15,JESS SIMS,STRENGTH,Fri 10/16/20 @ 7:30 PM,99.1,21509,6.7,"Join us on the floor for a core workout to align, strengthen and tone your lower back and abdominal muscles.",FALSE,['Workout Mat']
INTERMEDIATE,10 min Arms & Shoulders Strength,10,JESS SIMS,STRENGTH,Fri 10/16/20 @ 4:00 AM,99.8,23577,7,Grab your weights and join us for an arm and shoulder workout to tone and strengthen your upper body.,FALSE,"['Light Weights', 'Medium Weights', 'Workout Mat']"
NO_DIFFICULTY_TAG,5 min Full Body Strength Warm Up,5,JESS SIMS,STRENGTH,Wed 10/14/20 @ 10:00 PM,99.2,24865,4,"You can do anything for 5 minutes. Our strength warm ups are designed to elevate your heart rate, increase blood flow and get your body ready for your workout through mobility training and breathing exercises.",FALSE,['Workout Mat']
INTERMEDIATE,45 min Full Body Strength,45,JESS SIMS,STRENGTH,Wed 10/14/20 @ 10:00 PM,99.7,17827,8.2,This full-body class is designed to strengthen your muscles through a series of dynamic movements.,TRUE,"['Heavy Weights', 'Light Weights', 'Medium Weights', 'Workout Mat']"
INTERMEDIATE,30 min Alicia Keys Full Body Strength,30,JESS SIMS,STRENGTH,Wed 10/7/20 @ 10:00 PM,98.4,20279,7.2,"Tap into the element of freedom and move with Jess Sims to the music of singer-songwriter, Alicia Keys.",TRUE,"['Heavy Weights', 'Medium Weights', 'Workout Mat']"
ADVANCED,20 min Bodyweight Strength,20,JESS SIMS,STRENGTH,Mon 10/5/20 @ 10:00 PM,99.2,15737,7.7,"No equipment, no problem. Join us for a high-energy bodyweight training session. This class will work your full body and will include a mix of upper- and lower-body strength training. Meet us on the mat.",FALSE,['Workout Mat']
INTERMEDIATE,30 min Bodyweight Strength,30,JESS SIMS,STRENGTH,Mon 9/28/20 @ 8:30 PM,99.4,27488,7.4,"No equipment, no problem. Join us for a high-energy bodyweight training session. This class will work your full body and will include a mix of upper- and lower-body strength training. Meet us on the mat.",FALSE,['Workout Mat']
NO_DIFFICULTY_TAG,10 min Core Strength,10,JESS SIMS,STRENGTH,Fri 9/18/20 @ 10:00 PM,99.6,39252,7.2,"Join us on the floor for a core workout to align, strengthen and tone your lower back and abdominal muscles.",FALSE,['Workout Mat']
INTERMEDIATE,30 min Bodyweight Strength,30,JESS SIMS,STRENGTH,Wed 9/16/20 @ 7:35 AM,99.2,15216,7.6,"No equipment, no problem. Join us for a high-energy bodyweight training session. This class will work your full body and will include a mix of upper- and lower-body strength training. Meet us on the mat.",FALSE,['Workout Mat']
INTERMEDIATE,30 min Full Body Strength,30,JESS SIMS,STRENGTH,Wed 9/9/20 @ 7:35 AM,99.7,32256,8.1,This full-body class is designed to strengthen your muscles through a series of dynamic movements.,TRUE,"['Heavy Weights', 'Medium Weights', 'Workout Mat']"
NO_DIFFICULTY_TAG,10 min Core Strength,10,JESS SIMS,STRENGTH,Fri 9/4/20 @ 10:00 PM,99.5,48933,7.4,"Join us on the floor for a core workout to align, strengthen and tone your lower back and abdominal muscles.",FALSE,['Workout Mat']
INTERMEDIATE,30 min Full Body Strength,30,JESS SIMS,STRENGTH,Fri 9/4/20 @ 10:00 PM,99.6,18376,7.7,This full-body class is designed to strengthen your muscles through a series of dynamic movements.,TRUE,"['Heavy Weights', 'Medium Weights', 'Workout Mat']"
INTERMEDIATE,20 min Bodyweight Strength,20,JESS SIMS,STRENGTH,Wed 9/2/20 @ 7:35 AM,99.4,14345,6.8,"No equipment, no problem. Join us for a high-energy bodyweight training session. This class will work your full body and will include a mix of upper- and lower-body strength training. Meet us on the mat.",FALSE,['Workout Mat']
INTERMEDIATE,20 min Arms & Shoulders Strength,20,JESS SIMS,STRENGTH,Fri 8/28/20 @ 10:00 PM,99.5,21755,7.6,Grab your weights and join us for an arm and shoulder workout to tone and strengthen your upper body.,FALSE,"['Light Weights', 'Medium Weights', 'Workout Mat']"
INTERMEDIATE,30 min Full Body Strength,30,JESS SIMS,STRENGTH,Fri 8/21/20 @ 7:35 AM,99.4,22154,7.9,This full-body class is designed to strengthen your muscles through a series of dynamic movements.,TRUE,"['Light Weights', 'Medium Weights', 'Workout Mat']"
INTERMEDIATE,20 min 90s Hip Hop Full Body Strength,20,JESS SIMS,STRENGTH,Wed 8/12/20 @ 7:35 AM,99.7,21876,7.3,"Check yourself before you wreck yourself¡ªare you ready to work? Not only does this class feature artists from coast to coast, you¡¯ll experience hip hop and a full-body burn in a whole new way.",TRUE,"['Heavy Weights', 'Medium Weights', 'Workout Mat']"
NO_DIFFICULTY_TAG,10 min Glutes & Legs Strength,10,JESS SIMS,STRENGTH,Wed 8/5/20 @ 5:45 AM,99.4,25662,7.1,Join us for a glutes and legs workout to tone and strengthen the biggest muscles in your body.,FALSE,"['Heavy Weights', 'Medium Weights', 'Workout Mat']"
INTERMEDIATE,30 min Bodyweight Strength,30,JESS SIMS,STRENGTH,Mon 8/3/20 @ 7:35 PM,99.4,28277,7.9,"No equipment, no problem. Join us for a high-energy bodyweight training session. This class will work your full body and will include a mix of upper- and lower-body strength training. Meet us on the mat.",FALSE,['Workout Mat']
NO_DIFFICULTY_TAG,10 min Arms & Shoulders Strength,10,JESS SIMS,STRENGTH,Thu 7/30/20 @ 11:15 PM,99.6,26795,7,Grab your weights and join us for an arm and shoulder workout to tone and strengthen your upper body.,FALSE,"['Light Weights', 'Medium Weights', 'Workout Mat']"
INTERMEDIATE,20 min 2000s Full Body Strength,20,JESS SIMS,STRENGTH,Mon 7/27/20 @ 10:00 PM,99.6,21023,6.9,The turn of the century brought some of the most memorable¡ªand arguably some of the best¡ªhits in music history. Join us for this full-body workout and see for yourself.,TRUE,"['Light Weights', 'Medium Weights', 'Workout Mat']"
INTERMEDIATE,20 min Upper Body Strength,20,JESS SIMS,STRENGTH,Mon 7/27/20 @ 10:00 PM,99.5,23445,7.5,"This inclusive upper-body class is designed to strengthen your arms, chest, back and shoulders through a series of dynamic movements.",FALSE,"['Medium Weights', 'Light Weights', 'Workout Mat']"
NO_DIFFICULTY_TAG,30 min Lil Wayne Full Body Strength,30,JESS SIMS,STRENGTH,Fri 7/24/20 @ 7:00 AM,99.4,27082,7.7,"We taking over for the 99 to the 2000s. Let the beat build and grow stronger with Jess to the music of hottest rapper under the sun, Weezy F Baby aka Tunechi aka Lil Wayne.",TRUE,"['Heavy Weights', 'Medium Weights', 'Workout Mat']"
INTERMEDIATE,20 min Bodyweight Strength,20,JESS SIMS,STRENGTH,Wed 7/15/20 @ 10:00 PM,99.5,18214,7.1,"No equipment, no problem. Join us for a high-energy bodyweight training session. This class will work your full body and will include a mix of upper- and lower-body strength training. Meet us on the mat.",FALSE,['Workout Mat']
INTERMEDIATE,30 min 90s Hip Hop Full Body Strength,30,JESS SIMS,STRENGTH,Thu 7/9/20 @ 7:00 AM,99.2,24949,7.8,"Check yourself before you wreck yourself¡ªare you ready to work? Not only does this class feature artists from coast to coast, you¡¯ll experience hip hop and a full-body burn in a whole new way.",TRUE,"['Light Weights', 'Medium Weights', 'Workout Mat']"
NO_DIFFICULTY_TAG,10 min Bodyweight Strength,10,JESS SIMS,STRENGTH,Tue 7/7/20 @ 10:00 PM,98.4,13191,7.2,"No equipment, no problem. Join us for a high-energy bodyweight training session. This class will work your full body and will include a mix of upper and lower body strength training. Meet us on the mat.",FALSE,['Workout Mat']
NO_DIFFICULTY_TAG,10 min All for One Strength Warm Up,10,JESS SIMS,STRENGTH,Sat 7/4/20 @ 12:00 AM,99.4,8897,5,Make sure your body is ready and warmed up for the All For One Strength workout with Jess Sims.,FALSE,['Workout Mat']
NO_DIFFICULTY_TAG,30 min All For One Strength,30,MULTIPLE INSTRUCTORS,STRENGTH,Thu 7/2/20 @ 9:00 PM,99.5,37849,7.2,We¡¯re coming together in unity as one team. Join all of your favorite strength instructors for an empowering full-body workout.,TRUE,"['Medium Weights', 'Workout Mat']"
INTERMEDIATE,30 min Whitney Houston Full Body,30,JESS SIMS,STRENGTH,Wed 7/1/20 @ 9:30 PM,99.4,25487,7.7,Tap in and train to the iconic legacy and voice of Whitney Houston with Jess.,TRUE,"['Heavy Weights', 'Medium Weights', 'Workout Mat']"
INTERMEDIATE,30 min Full Body: Live from Home,30,JESS SIMS,STRENGTH,Fri 6/26/20 @ 2:30 AM,99.7,18265,7.5,This full body class is designed to strengthen your muscles through a series of dynamic movements.,TRUE,"['Light Weights', 'Medium Weights', 'Workout Mat']"
INTERMEDIATE,20 min Core Strength: Live from Home,20,JESS SIMS,STRENGTH,Wed 6/24/20 @ 11:00 PM,98.8,15340,7.3,"Join us on the floor for a core workout to align, strengthen and tone your lower back and abdominal muscles.",FALSE,['Workout Mat']
INTERMEDIATE,30 min Full Body: Live from Home,30,JESS SIMS,STRENGTH,Fri 6/19/20 @ 2:30 AM,99.4,18006,7.3,This full body class is designed to strengthen your muscles through a series of dynamic movements.,TRUE,"['Heavy Weights', 'Light Weights', 'Medium Weights', 'Workout Mat']"
INTERMEDIATE,30 min Full Body: Live from Home,30,JESS SIMS,STRENGTH,Fri 6/12/20 @ 2:30 AM,99.6,22058,8,This full body class is designed to strengthen your muscles through a series of dynamic movements.,TRUE,"['Heavy Weights', 'Medium Weights', 'Workout Mat']"
INTERMEDIATE,20 min Arms & Shoulders: Live from Home,20,JESS SIMS,STRENGTH,Wed 6/10/20 @ 11:00 PM,99.1,25929,7.8,Grab your weights and join us for an arm and shoulder workout to tone and strengthen your upper body.,FALSE,"['Light Weights', 'Medium Weights', 'Workout Mat']"
INTERMEDIATE,20 min Lower Body: Live from Home,20,JESS SIMS,STRENGTH,Fri 6/5/20 @ 2:30 AM,99.5,20665,7.3,This lower body workout is designed to strengthen glutes and legs through a series of dynamic movements.,TRUE,"['Heavy Weights', 'Medium Weights', 'Workout Mat']"
INTERMEDIATE,30 min Full Body: Live from Home,30,JESS SIMS,STRENGTH,Fri 5/29/20 @ 2:30 AM,99.4,20021,7.5,This full body class is designed to strengthen your muscles through a series of dynamic movements.,TRUE,"['Light Weights', 'Medium Weights', 'Workout Mat']"
INTERMEDIATE,20 min Core Strength: Live from Home,20,JESS SIMS,STRENGTH,Wed 5/27/20 @ 11:00 PM,98.6,33443,7.5,"Join us on the floor for a core workout to align, strengthen and tone your lower back and abdominal muscles.",FALSE,['Workout Mat']
INTERMEDIATE,20 min Upper Body: Live from Home,20,JESS SIMS,STRENGTH,Wed 5/20/20 @ 11:00 PM,99.7,19717,7.4,"This inclusive upper body class is designed to strengthen your arms, chest, back and shoulders through a series of dynamic movements.",FALSE,"['Heavy Weights', 'Light Weights', 'Workout Mat']"
INTERMEDIATE,30 min Bodyweight: Live from Home,30,JESS SIMS,STRENGTH,Mon 5/18/20 @ 2:30 AM,98.7,25738,7.8,"No equipment, no problem. Join us for a high-energy bodyweight training session. This class will work your full body and will include a mix of upper and lower body strength training. Meet us on the mat.",FALSE,['Workout Mat']
INTERMEDIATE,20 min AHM Full Body: Live from Home,20,JESS SIMS,STRENGTH,Fri 5/15/20 @ 2:30 AM,99.5,22139,7.1,Celebrate Asian Heritage Month in this 20-minute Full Body Strength workout with Jess.,TRUE,"['Light Weights', 'Medium Weights', 'Workout Mat']"
INTERMEDIATE,30 min Full Body: Live from Home,30,JESS SIMS,STRENGTH,Sat 5/9/20 @ 11:00 PM,99.8,39695,7.6,This full body class is designed to strengthen your muscles through a series of dynamic movements.,TRUE,"['Heavy Weights', 'Light Weights', 'Medium Weights', 'Workout Mat']"
INTERMEDIATE,20 min Upper Body: Live from Home,20,JESS SIMS,STRENGTH,Thu 5/7/20 @ 11:00 PM,99.6,40206,7.3,"This inclusive upper body class is designed to strengthen your arms, chest, back and shoulders through a series of dynamic movements.",FALSE,"['Light Weights', 'Medium Weights', 'Workout Mat']"
INTERMEDIATE,20 min Lower Body: Live from Home,20,JESS SIMS,STRENGTH,Sat 5/2/20 @ 11:30 PM,99.7,30722,7.3,This lower body workout is designed to strengthen glutes and legs through a series of dynamic movements.,FALSE,"['Heavy Weights', 'Medium Weights', 'Workout Mat']"
INTERMEDIATE,20 min Bodyweight Strength,20,JESS SIMS,STRENGTH,Mon 3/23/20 @ 1:55 AM,98.8,47211,7.3,"No equipment, no problem. Join us for a high-energy bodyweight training session. This class will work your full body and will include a mix of upper and lower body strength training. Meet us on the mat.",FALSE,['Workout Mat']
BEGINNER,20 min Full Body Strength,20,JESS SIMS,STRENGTH,Sun 3/22/20 @ 1:30 AM,99.5,38252,5.9,Join us for a high-energy full body strength training workout.,TRUE,['Workout Mat']
INTERMEDIATE,30 min Full Body Strength,30,JESS SIMS,STRENGTH,Sun 3/15/20 @ 8:30 PM,99.6,62844,7.5,This full body class is designed to strengthen your muscles through a series of dynamic movements.,TRUE,"['Light Weights', 'Medium Weights', 'Workout Mat']"
INTERMEDIATE,20 min Arms & Shoulders Strength,20,JESS SIMS,STRENGTH,Thu 3/12/20 @ 7:25 PM,99,34483,7.3,Grab your weights and join us for an arm and shoulder workout to tone and strengthen your upper body.,FALSE,"['Light Weights', 'Medium Weights', 'Workout Mat']"
NO_DIFFICULTY_TAG,15 min Chest & Back Strength,15,JESS SIMS,STRENGTH,Wed 3/11/20 @ 11:45 PM,99.2,35851,7.3,Grab your weights and join us for a chest and back workout to tone and strengthen your upper body.,FALSE,"['Heavy Weights', 'Medium Weights', 'Workout Mat']"
NO_DIFFICULTY_TAG,10 min Glutes & Legs Strength,10,JESS SIMS,STRENGTH,Tue 3/10/20 @ 7:35 PM,99.1,21660,6.6,Join us for a glutes and legs workout to tone and strengthen the biggest muscles in your body.,FALSE,"['Heavy Weights', 'Medium Weights', 'Workout Mat']"
INTERMEDIATE,20 min Bodyweight Strength,20,JESS SIMS,STRENGTH,Thu 3/5/20 @ 8:25 PM,99.5,20330,7.1,Join us for a high-energy bodyweight training workout. You won¡¯t need weights for this class!,FALSE,['Workout Mat']
NO_DIFFICULTY_TAG,10 min Core Strength,10,JESS SIMS,STRENGTH,Tue 3/3/20 @ 8:35 PM,99.2,35695,6.9,"Join us on the floor for a core workout to align, strengthen and tone your lower back and abdominal muscles.",FALSE,"['Heavy Weights', 'Medium Weights', 'Workout Mat']"
INTERMEDIATE,20 min Core Strength,20,JESS SIMS,STRENGTH,Thu 2/20/20 @ 8:25 PM,98.4,16071,7.3,"Join us on the floor for a core workout to align, strengthen and tone your lower back and abdominal muscles.",FALSE,"['Light Weights', 'Medium Weights', 'Workout Mat']"
INTERMEDIATE,20 min Chest & Back Strength,20,JESS SIMS,STRENGTH,Thu 2/13/20 @ 8:25 PM,99.1,15730,7.5,Grab your weights and join us for a chest and back workout to tone and strengthen your upper body.,FALSE,"['Heavy Weights', 'Light Weights', 'Workout Mat']"
BEGINNER,20 min Glutes & Legs Strength,20,JESS SIMS,STRENGTH,Thu 2/6/20 @ 8:25 PM,99.6,14063,6.5,Join us for a glutes and legs workout to tone and strengthen the biggest muscles in your body.,FALSE,"['Heavy Weights', 'Medium Weights', 'Workout Mat']"
NO_DIFFICULTY_TAG,10 min Arms & Shoulders Strength,10,JESS SIMS,STRENGTH,Thu 1/30/20 @ 8:35 PM,99.6,14169,7.2,Grab your weights and join us for an arm and shoulder workout to tone and strengthen your upper body.,FALSE,"['Light Weights', 'Medium Weights', 'Workout Mat']"
INTERMEDIATE,20 min Bodyweight Strength,20,JESS SIMS,STRENGTH,Wed 1/29/20 @ 7:25 PM,99.6,8939,7,Join us for a high-energy bodyweight training workout. You won¡¯t need weights for this class!,FALSE,['Workout Mat']
NO_DIFFICULTY_TAG,10 min Core Strength,10,JESS SIMS,STRENGTH,Tue 1/28/20 @ 8:35 PM,98.8,24442,7.2,"Join us on the floor for a core workout to align, strengthen and tone your lower back and abdominal muscles.",FALSE,['Workout Mat']
INTERMEDIATE,20 min Full Body Strength,20,JESS SIMS,STRENGTH,Thu 1/23/20 @ 8:25 PM,99.4,11543,7.2,"Join us for a high-energy full body strength training workout where you'll focus on lunges, squat thrusters, and jumping jacks.",FALSE,"['Light Weights', 'Medium Weights', 'Workout Mat']"
INTERMEDIATE,20 min Bodyweight Strength,20,JESS SIMS,STRENGTH,Thu 1/16/20 @ 8:25 PM,99.2,5584,7,Join us for a high-energy bodyweight training workout. You won¡¯t need weights for this class!,FALSE,['Workout Mat']
NO_DIFFICULTY_TAG,15 min Arms & Shoulders Strength,15,JESS SIMS,STRENGTH,Thu 1/16/20 @ 5:20 AM,99.2,20455,7.2,Grab your weights and join us for an arm and shoulder workout to tone and strengthen your upper body.,FALSE,"['Light Weights', 'Medium Weights', 'Workout Mat']"
NO_DIFFICULTY_TAG,15 min Core Strength,15,JESS SIMS,STRENGTH,Thu 1/16/20 @ 5:00 AM,99.2,34816,7.1,"Join us on the floor for a core workout to align, strengthen and tone your lower back and abdominal muscles.",FALSE,['Workout Mat']
NO_DIFFICULTY_TAG,10 min Chest & Back Strength,10,JESS SIMS,STRENGTH,Tue 1/14/20 @ 8:35 PM,99,7051,6.8,Grab your weights and join us for a chest and back workout to tone and strengthen your upper body.,FALSE,"['Heavy Weights', 'Medium Weights', 'Workout Mat']"
INTERMEDIATE,20 min Full Body Strength,20,JESS SIMS,STRENGTH,Thu 1/9/20 @ 8:25 PM,99.5,16350,7.5,Join us for a high-energy full body strength training workout where you¡¯ll focus on completing as many reps as possible during each circuit.,FALSE,"['Light Weights', 'Medium Weights', 'Workout Mat']"
INTERMEDIATE,20 min Core Strength,20,JESS SIMS,STRENGTH,Wed 1/8/20 @ 8:25 PM,98.9,7077,7.1,"Join us on the floor for a core workout to align, strengthen and tone your lower back and abdominal muscles.",FALSE,"['Light Weights', 'Medium Weights', 'Workout Mat']"
BEGINNER,20 min Core Strength,20,JESS SIMS,STRENGTH,Thu 1/2/20 @ 8:25 PM,98.7,23167,6.1,"Join us on the floor for a core workout to align, strengthen and tone your lower back and abdominal muscles.",FALSE,['Workout Mat']
INTERMEDIATE,20 min Core Strength,20,JESS SIMS,STRENGTH,Thu 12/26/19 @ 8:25 PM,99.5,9620,7.2,"Join us on the floor for a core workout to align, strengthen and tone your lower back and abdominal muscles.",FALSE,"['Light Weights', 'Medium Weights', 'Workout Mat']"
INTERMEDIATE,20 min Glutes & Legs Strength,20,JESS SIMS,STRENGTH,Tue 12/17/19 @ 9:25 PM,99.2,16940,7.2,Join us for a glutes and legs workout to tone and strengthen the biggest muscles in your body.,FALSE,"['Heavy Weights', 'Medium Weights', 'Workout Mat']"
INTERMEDIATE,20 min Arms & Shoulders Strength,20,JESS SIMS,STRENGTH,Tue 12/17/19 @ 9:00 PM,99.7,9987,7.3,Grab your weights and join us for an arm and shoulder workout to tone and strengthen your upper body.,FALSE,"['Light Weights', 'Medium Weights', 'Workout Mat']"
INTERMEDIATE,30 min Full Body Strength,30,JESS SIMS,STRENGTH,Thu 12/12/19 @ 8:15 PM,99.6,25228,7.3,"Join us for a high-energy full body strength training workout where you¡¯ll focus on hammer curls, various squats, and bridges.",FALSE,"['Heavy Weights', 'Medium Weights', 'Workout Mat']"
INTERMEDIATE,20 min Chest & Back Strength,20,JESS SIMS,STRENGTH,Mon 11/25/19 @ 9:00 PM,99.5,4997,7,Grab your weights and join us for a chest and back workout to tone and strengthen your upper body.,FALSE,"['Light Weights', 'Medium Weights', 'Workout Mat']"
NO_DIFFICULTY_TAG,15 min Bodyweight Strength,15,JESS SIMS,STRENGTH,Wed 11/20/19 @ 10:25 PM,99.1,13668,6.8,Join us for a high-energy bodyweight training workout. You won¡¯t need weights for this class!,FALSE,['Workout Mat']
INTERMEDIATE,20 min Bodyweight Strength,20,JESS SIMS,STRENGTH,Tue 11/19/19 @ 8:25 PM,99,5813,7.4,Join us for a high-energy bodyweight training workout. You won¡¯t need weights for this class!,FALSE,['Workout Mat']
INTERMEDIATE,20 min Arms & Shoulders Strength,20,JESS SIMS,STRENGTH,Tue 11/19/19 @ 8:00 PM,99.3,5831,7.5,Grab your weights and join us for an arm and shoulder workout to tone and strengthen your upper body.,FALSE,"['Workout Mat', 'Light Weights', 'Medium Weights']"
NO_DIFFICULTY_TAG,10 min Glutes & Legs Strength,10,JESS SIMS,STRENGTH,Wed 11/13/19 @ 7:35 PM,98.9,7398,6.6,Join us for a glutes and legs workout to tone and strengthen the biggest muscles in your body.,FALSE,"['Heavy Weights', 'Medium Weights', 'Workout Mat']"
INTERMEDIATE,30 min Core Strength,30,JESS SIMS,STRENGTH,Wed 11/13/19 @ 7:00 PM,99.3,21002,7.5,"Join us on the floor for a core workout to align, strengthen and tone your lower back and abdominal muscles.",FALSE,"['Light Weights', 'Medium Weights', 'Workout Mat']"
NO_DIFFICULTY_TAG,10 min Arms & Shoulders Strength,10,JESS SIMS,STRENGTH,Mon 11/11/19 @ 9:35 PM,99.6,6491,6.7,Grab your weights and join us for an arm and shoulder workout to tone and strengthen your upper body.,FALSE,"['Light Weights', 'Medium Weights', 'Workout Mat']"
ADVANCED,20 min Full Body Strength,20,JESS SIMS,STRENGTH,Tue 11/5/19 @ 8:25 PM,97.7,6939,7.6,Join us for a high-energy full body strength training workout.,FALSE,"['Heavy Weights', 'Light Weights', 'Medium Weights', 'Workout Mat']"
NO_DIFFICULTY_TAG,10 min Full Body Strength,10,JESS SIMS,STRENGTH,Thu 10/31/19 @ 7:35 PM,99.5,5933,7,Join us for a high-energy full body strength training workout.,FALSE,"['Light Weights', 'Medium Weights', 'Workout Mat']"
INTERMEDIATE,20 min Chest & Back Strength,20,JESS SIMS,STRENGTH,Tue 10/29/19 @ 7:00 PM,99.6,5064,7.4,Grab your weights and join us for a chest and back workout to tone and strengthen your upper body.,FALSE,"['Heavy Weights', 'Medium Weights', 'Workout Mat']"
NO_DIFFICULTY_TAG,15 min Full Body Strength,15,JESS SIMS,STRENGTH,Thu 10/24/19 @ 1:50 AM,99.1,12158,7.2,Join us for a high-energy full body strength training workout.,FALSE,"['Heavy Weights', 'Medium Weights', 'Workout Mat']"
NO_DIFFICULTY_TAG,15 min Bodyweight Strength,15,JESS SIMS,STRENGTH,Thu 10/24/19 @ 1:30 AM,99.3,9324,7.1,Join us for a high-energy bodyweight training workout. You won¡¯t need weights for this class!,FALSE,['Workout Mat']
NO_DIFFICULTY_TAG,10 min Glutes & Legs Strength,10,JESS SIMS,STRENGTH,Tue 10/22/19 @ 7:35 PM,98.8,6235,6.6,Join us for a glutes and legs workout to tone and strengthen the biggest muscles in your body.,FALSE,"['Medium Weights', 'Workout Mat']"
ADVANCED,30 min Arms & Shoulders Strength,30,JESS SIMS,STRENGTH,Tue 10/22/19 @ 7:00 PM,99.5,25000,8,Grab your weights and join us for an arm and shoulder workout to tone and strengthen your upper body.,FALSE,"['Light Weights', 'Medium Weights', 'Workout Mat']"
INTERMEDIATE,20 min Arms & Shoulders Strength,20,JESS SIMS,STRENGTH,Sat 10/12/19 @ 11:35 PM,99.6,5032,7.4,Grab your weights and join us for an arm and shoulder workout to tone and strengthen your upper body.,FALSE,"['Light Weights', 'Medium Weights', 'Workout Mat']"
INTERMEDIATE,20 min Core Strength,20,JESS SIMS,STRENGTH,Thu 10/10/19 @ 7:25 PM,99.2,4421,7.1,"Join us on the floor for a core workout to align, strengthen and tone your lower back and abdominal muscles.",FALSE,"['Medium Weights', 'Workout Mat']"
BEGINNER,20 min Glutes & Legs Strength,20,JESS SIMS,STRENGTH,Tue 10/8/19 @ 7:25 PM,99.6,8028,6.6,Join us for a glutes and legs workout to tone and strengthen the biggest muscles in your body.,FALSE,"['Medium Weights', 'Workout Mat']"
INTERMEDIATE,20 min Chest & Back Strength,20,JESS SIMS,STRENGTH,Tue 10/1/19 @ 7:00 PM,99.3,3889,7.2,Grab your weights and join us for a chest and back workout to tone and strengthen your upper body.,FALSE,"['Heavy Weights', 'Medium Weights', 'Workout Mat']"
NO_DIFFICULTY_TAG,10 min Arms & Shoulders Strength,10,JESS SIMS,STRENGTH,Mon 9/30/19 @ 8:35 PM,99.3,7165,7,Grab your weights and join us for an arm and shoulder workout to tone and strengthen your upper body.,FALSE,"['Light Weights', 'Medium Weights', 'Workout Mat']"
ADVANCED,30 min Bodyweight Strength,30,JESS SIMS,STRENGTH,Mon 9/30/19 @ 8:00 PM,99.5,34381,8.2,Join us for a high-energy bodyweight training workout. You won¡¯t need weights for this class!,FALSE,['Workout Mat']
ADVANCED,20 min Glutes & Legs Strength,20,JESS SIMS,STRENGTH,Tue 9/24/19 @ 7:25 PM,99.4,10362,7.4,Join us for a glutes and legs workout to tone and strengthen the biggest muscles in your body.,FALSE,"['Heavy Weights', 'Medium Weights', 'Workout Mat']"
ADVANCED,20 min Core Strength,20,JESS SIMS,STRENGTH,Tue 9/24/19 @ 7:00 PM,99.6,9972,7.4,"Join us on the floor for a core workout to align, strengthen and tone your lower back and abdominal muscles.",FALSE,"['Light Weights', 'Medium Weights', 'Workout Mat']"
